PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2013_COLORADO,COLORADO,2013,851063.0,8826868.0,696266.0,3693829.0,4436773.0,8699125.0,4292898.0,2773716.0,365228.0,758041.0,31741.0,67225.0,66140.0,63820.0,62836.0,528653.0,249380.0,809774.0,186.0,423.0,504.0,519.0,569.0,3901.0,2064.0,6151.0,896.0,1844.0,2060.0,1990.0,2063.0,16273.0,7882.0,25051.0,12944.0,23164.0,21912.0,20699.0,18909.0,174841.0,76453.0,264238.0,1476.0,3111.0,2929.0,3060.0,3189.0,24137.0,12383.0,37996.0,15110.0,35824.0,36310.0,35326.0,36055.0,289272.0,142199.0,446581.0,49.0,154.0,151.0,135.0,161.0,1172.0,616.0,1837.0,1080.0,2705.0,2274.0,2091.0,1890.0,19057.0,7783.0,27920.0,101.0,200.0,236.0,264.0,304.0,1958.0,1091.0,3150.0,85.0,223.0,268.0,255.0,265.0,1943.0,973.0,3001.0,455.0,912.0,988.0,942.0,1011.0,7782.0,3771.0,12008.0,441.0,932.0,1072.0,1048.0,1052.0,8491.0,4111.0,13043.0,6763.0,11922.0,11195.0,10462.0,9609.0,89168.0,39011.0,134942.0,6181.0,11242.0,10717.0,10237.0,9300.0,85673.0,37442.0,129296.0,758.0,1596.0,1518.0,1628.0,1624.0,12520.0,6316.0,19594.0,718.0,1515.0,1411.0,1432.0,1565.0,11617.0,6067.0,18402.0,8357.0,18776.0,18614.0,18315.0,18472.0,148956.0,72733.0,230046.0,6753.0,17048.0,17696.0,17011.0,17583.0,140316.0,69466.0,216535.0,31.0,86.0,77.0,72.0,73.0,574.0,295.0,900.0,18.0,68.0,74.0,63.0,88.0,598.0,321.0,937.0,582.0,1421.0,1211.0,1059.0,932.0,9591.0,3910.0,14083.0,498.0,1284.0,1063.0,1032.0,958.0,9466.0,3873.0,13837.0,246.975708032011,289.68180010957997,226.663219629357,261.964490796451
2013_CONNECTICUT,CONNECTICUT,2013,517812.0,10319361.0,434543.0,3870444.0,6014374.0,9758850.0,5562212.0,2966636.0,359881.0,487318.0,16922.0,38274.0,39810.0,41460.0,40775.0,321966.0,169038.0,507926.0,48.0,95.0,110.0,121.0,121.0,899.0,509.0,1456.0,850.0,1958.0,2014.0,1882.0,1706.0,15749.0,6902.0,23501.0,4426.0,9676.0,8537.0,8090.0,6570.0,69870.0,31752.0,106048.0,2636.0,4830.0,4993.0,5349.0,5048.0,40662.0,22527.0,65825.0,8378.0,20365.0,23168.0,25150.0,26706.0,186474.0,104210.0,299062.0,26.0,36.0,32.0,27.0,28.0,274.0,175.0,475.0,558.0,1314.0,956.0,841.0,596.0,8038.0,2963.0,11559.0,21.0,58.0,54.0,56.0,53.0,420.0,254.0,695.0,27.0,37.0,56.0,65.0,68.0,479.0,255.0,761.0,443.0,1013.0,1003.0,922.0,825.0,7786.0,3374.0,11603.0,407.0,945.0,1011.0,960.0,881.0,7963.0,3528.0,11898.0,2347.0,4998.0,4394.0,4086.0,3371.0,35737.0,16323.0,54407.0,2079.0,4678.0,4143.0,4004.0,3199.0,34133.0,15429.0,51641.0,1423.0,2455.0,2559.0,2766.0,2608.0,20992.0,11830.0,34245.0,1213.0,2375.0,2434.0,2583.0,2440.0,19670.0,10697.0,31580.0,4698.0,10699.0,11998.0,12914.0,13702.0,96172.0,53543.0,154413.0,3680.0,9666.0,11170.0,12236.0,13004.0,90302.0,50667.0,144649.0,14.0,20.0,12.0,7.0,15.0,118.0,77.0,209.0,12.0,16.0,20.0,20.0,13.0,156.0,98.0,266.0,287.0,664.0,517.0,420.0,307.0,4107.0,1480.0,5874.0,271.0,650.0,439.0,421.0,289.0,3931.0,1483.0,5685.0,243.440297394202,285.243972274119,229.58159936534,261.50245565870097
2013_DELAWARE,DELAWARE,2013,118685.0,1930466.0,151096.0,1124112.0,655258.0,1924626.0,1030897.0,560882.0,97722.0,157935.0,1413.0,10488.0,10069.0,9993.0,8536.0,81303.0,38483.0,121199.0,11.0,40.0,44.0,45.0,36.0,368.0,156.0,535.0,46.0,370.0,375.0,341.0,328.0,2932.0,1325.0,4303.0,248.0,1899.0,1559.0,1290.0,889.0,12548.0,4442.0,17238.0,389.0,3175.0,3166.0,3272.0,2556.0,25217.0,12265.0,37871.0,679.0,4564.0,4661.0,4796.0,4655.0,37813.0,19756.0,58248.0,4.0,12.0,9.0,11.0,3.0,80.0,32.0,116.0,36.0,428.0,255.0,238.0,69.0,2345.0,507.0,2888.0,7.0,17.0,22.0,22.0,20.0,185.0,89.0,281.0,4.0,23.0,22.0,23.0,16.0,183.0,67.0,254.0,28.0,199.0,160.0,171.0,166.0,1454.0,699.0,2181.0,18.0,171.0,215.0,170.0,162.0,1478.0,626.0,2122.0,166.0,961.0,790.0,652.0,447.0,6391.0,2216.0,8773.0,82.0,938.0,769.0,638.0,442.0,6157.0,2226.0,8465.0,283.0,1632.0,1596.0,1693.0,1204.0,12743.0,6126.0,19152.0,106.0,1543.0,1570.0,1579.0,1352.0,12474.0,6139.0,18719.0,477.0,2384.0,2412.0,2518.0,2304.0,19487.0,10066.0,30030.0,202.0,2180.0,2249.0,2278.0,2351.0,18326.0,9690.0,28218.0,2.0,4.0,6.0,7.0,2.0,44.0,18.0,64.0,2.0,8.0,3.0,4.0,1.0,36.0,14.0,52.0,23.0,217.0,126.0,109.0,29.0,1134.0,238.0,1395.0,13.0,211.0,129.0,129.0,40.0,1211.0,269.0,1493.0,243.107758182676,282.338298596548,225.77165116252002,271.00908694257197
2013_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2013,44179.0,1300036.0,129874.0,0.0,1170162.0,1308438.0,559940.0,332997.0,39825.0,375676.0,11867.0,7174.0,4826.0,4425.0,3326.0,41239.0,17717.0,70823.0,18.0,11.0,1.0,6.0,3.0,41.0,18.0,77.0,155.0,108.0,77.0,65.0,44.0,629.0,237.0,1021.0,1651.0,1175.0,697.0,622.0,450.0,6086.0,2255.0,9992.0,8552.0,4881.0,3449.0,3391.0,2641.0,29724.0,14218.0,52494.0,1253.0,857.0,494.0,273.0,154.0,4004.0,796.0,6053.0,11.0,7.0,9.0,3.0,0.0,52.0,15.0,78.0,227.0,135.0,99.0,65.0,34.0,703.0,178.0,1108.0,6.0,5.0,0.0,2.0,0.0,17.0,8.0,31.0,12.0,6.0,1.0,4.0,3.0,24.0,10.0,46.0,85.0,45.0,42.0,30.0,18.0,308.0,105.0,498.0,70.0,63.0,35.0,35.0,26.0,321.0,132.0,523.0,830.0,586.0,341.0,319.0,223.0,3078.0,1195.0,5103.0,821.0,589.0,356.0,303.0,227.0,3008.0,1060.0,4889.0,4226.0,2438.0,1709.0,1733.0,1183.0,15010.0,6914.0,26150.0,4326.0,2443.0,1740.0,1658.0,1458.0,14714.0,7304.0,26344.0,627.0,449.0,262.0,140.0,75.0,2067.0,406.0,3100.0,626.0,408.0,232.0,133.0,79.0,1937.0,390.0,2953.0,5.0,5.0,4.0,1.0,0.0,21.0,11.0,37.0,6.0,2.0,5.0,2.0,0.0,31.0,4.0,41.0,117.0,58.0,61.0,32.0,16.0,355.0,83.0,555.0,110.0,77.0,38.0,33.0,18.0,348.0,95.0,553.0,228.56725387257598,265.259365712508,205.613936927868,274.459542474537
2013_FLORIDA,FLORIDA,2013,2680074.0,24681548.0,3027018.0,9455562.0,12198968.0,25245400.0,13833236.0,7622221.0,1689414.0,1411455.0,56470.0,209318.0,198411.0,206698.0,183422.0,1647922.0,807034.0,2511426.0,150.0,528.0,612.0,797.0,648.0,5300.0,3118.0,8568.0,945.0,5040.0,5464.0,5327.0,5191.0,42983.0,21487.0,65415.0,17518.0,64784.0,60689.0,61162.0,50859.0,503178.0,229763.0,750459.0,18111.0,48747.0,43206.0,46768.0,41680.0,373113.0,183087.0,574311.0,17995.0,82218.0,81183.0,86175.0,80258.0,665843.0,346916.0,1030754.0,75.0,349.0,299.0,236.0,166.0,2285.0,830.0,3190.0,1676.0,7652.0,6958.0,6233.0,4620.0,55220.0,21833.0,78729.0,83.0,271.0,307.0,420.0,313.0,2762.0,1549.0,4394.0,67.0,257.0,305.0,377.0,335.0,2538.0,1569.0,4174.0,566.0,2564.0,2699.0,2678.0,2612.0,21639.0,10818.0,33023.0,379.0,2476.0,2765.0,2649.0,2579.0,21344.0,10669.0,32392.0,9999.0,33341.0,31081.0,31285.0,25385.0,258785.0,116971.0,385755.0,7519.0,31443.0,29608.0,29877.0,25474.0,244393.0,112792.0,364704.0,9933.0,25077.0,21881.0,23649.0,20578.0,191120.0,92509.0,293562.0,8178.0,23670.0,21325.0,23119.0,21102.0,181993.0,90578.0,280749.0,10718.0,43022.0,41701.0,44193.0,40484.0,343214.0,177333.0,531265.0,7277.0,39196.0,39482.0,41982.0,39774.0,322629.0,169583.0,499489.0,39.0,169.0,146.0,101.0,84.0,1186.0,401.0,1626.0,36.0,180.0,153.0,135.0,82.0,1099.0,429.0,1564.0,978.0,3918.0,3526.0,3111.0,2229.0,28020.0,10562.0,39560.0,698.0,3734.0,3432.0,3122.0,2391.0,27200.0,11271.0,39169.0,241.675809566843,280.855839554008,227.46317661052,265.98498149856204
2013_GEORGIA,GEORGIA,2013,1682620.0,17459504.0,1805878.0,7580785.0,8072841.0,17317504.0,9555687.0,4956142.0,932291.0,1632844.0,45427.0,136658.0,129329.0,131295.0,103094.0,1051792.0,490032.0,1587251.0,108.0,292.0,280.0,283.0,226.0,2224.0,1109.0,3441.0,883.0,4525.0,4939.0,4543.0,4120.0,37947.0,17745.0,56575.0,6293.0,21610.0,18381.0,15818.0,9719.0,147695.0,53303.0,207291.0,17492.0,50348.0,46091.0,49677.0,37767.0,384971.0,184929.0,587392.0,19012.0,54878.0,55198.0,57050.0,48451.0,443699.0,219030.0,681741.0,50.0,155.0,125.0,128.0,120.0,1162.0,638.0,1850.0,1589.0,4850.0,4315.0,3796.0,2691.0,34094.0,13278.0,48961.0,60.0,158.0,163.0,141.0,106.0,1216.0,547.0,1823.0,48.0,134.0,117.0,142.0,120.0,1008.0,562.0,1618.0,492.0,2346.0,2475.0,2264.0,2128.0,19257.0,9129.0,28878.0,391.0,2179.0,2464.0,2279.0,1992.0,18690.0,8616.0,27697.0,3368.0,11197.0,9233.0,8140.0,4816.0,75483.0,27355.0,106206.0,2925.0,10413.0,9148.0,7678.0,4903.0,72212.0,25948.0,101085.0,9399.0,26027.0,23445.0,25209.0,17989.0,196296.0,92375.0,298070.0,8093.0,24321.0,22646.0,24468.0,19778.0,188675.0,92554.0,289322.0,10392.0,28895.0,28577.0,29484.0,24253.0,229033.0,111757.0,351182.0,8620.0,25983.0,26621.0,27566.0,24198.0,214666.0,107273.0,330559.0,25.0,84.0,53.0,68.0,58.0,576.0,302.0,903.0,25.0,71.0,72.0,60.0,62.0,586.0,336.0,947.0,836.0,2474.0,2124.0,1865.0,1235.0,17144.0,6544.0,24524.0,753.0,2376.0,2191.0,1931.0,1456.0,16950.0,6734.0,24437.0,240.04723664592998,279.179110912454,221.83671251456798,247.739153738325
2013_HAWAII,HAWAII,2013,184760.0,2331770.0,310778.0,1962923.0,58069.0,2345917.0,1283872.0,770643.0,144746.0,146656.0,1577.0,17561.0,14810.0,13228.0,10925.0,116670.0,50806.0,169053.0,2.0,24.0,56.0,92.0,33.0,473.0,251.0,726.0,304.0,3733.0,4769.0,4806.0,4573.0,36087.0,19550.0,55941.0,271.0,3363.0,1133.0,917.0,558.0,11869.0,3151.0,15291.0,38.0,284.0,299.0,286.0,224.0,2469.0,1073.0,3580.0,249.0,2512.0,2132.0,1687.0,1573.0,15951.0,6720.0,22920.0,458.0,4312.0,5325.0,4527.0,3252.0,38432.0,16465.0,55355.0,255.0,3333.0,1096.0,913.0,712.0,11389.0,3596.0,15240.0,1.0,13.0,32.0,50.0,12.0,253.0,130.0,384.0,1.0,11.0,24.0,42.0,21.0,220.0,121.0,342.0,222.0,1974.0,2425.0,2484.0,2308.0,18669.0,10233.0,29124.0,82.0,1759.0,2344.0,2322.0,2265.0,17418.0,9317.0,26817.0,183.0,1766.0,558.0,459.0,279.0,6000.0,1604.0,7787.0,88.0,1597.0,575.0,458.0,279.0,5869.0,1547.0,7504.0,13.0,141.0,142.0,127.0,118.0,1213.0,539.0,1765.0,25.0,143.0,157.0,159.0,106.0,1256.0,534.0,1815.0,172.0,1331.0,1156.0,853.0,816.0,8379.0,3544.0,12095.0,77.0,1181.0,976.0,834.0,757.0,7572.0,3176.0,10825.0,297.0,2243.0,2817.0,2334.0,1607.0,20071.0,8588.0,28956.0,161.0,2069.0,2508.0,2193.0,1645.0,18361.0,7877.0,26399.0,172.0,1793.0,571.0,452.0,349.0,5910.0,1847.0,7929.0,83.0,1540.0,525.0,461.0,363.0,5479.0,1749.0,7311.0,243.308618941163,281.41292228842497,214.843879930676,276.994367424941
2013_IDAHO,IDAHO,2013,272070.0,2015534.0,237912.0,1278155.0,499467.0,1967676.0,1113400.0,631575.0,107264.0,62882.0,4081.0,23396.0,22803.0,21991.0,21063.0,181856.0,87143.0,273080.0,57.0,337.0,318.0,277.0,249.0,2403.0,1074.0,3534.0,37.0,212.0,289.0,284.0,344.0,2323.0,1321.0,3681.0,782.0,4369.0,4023.0,3753.0,3247.0,31986.0,13914.0,46682.0,21.0,215.0,212.0,240.0,274.0,1855.0,1070.0,2946.0,3099.0,17698.0,17399.0,16913.0,16520.0,138852.0,67987.0,209938.0,5.0,64.0,85.0,76.0,95.0,608.0,337.0,950.0,80.0,501.0,477.0,448.0,334.0,3829.0,1440.0,5349.0,44.0,170.0,157.0,142.0,130.0,1243.0,543.0,1830.0,13.0,167.0,161.0,135.0,119.0,1160.0,531.0,1704.0,24.0,101.0,135.0,137.0,150.0,1089.0,617.0,1730.0,13.0,111.0,154.0,147.0,194.0,1234.0,704.0,1951.0,508.0,2247.0,2057.0,1915.0,1689.0,16404.0,7249.0,24161.0,274.0,2122.0,1966.0,1838.0,1558.0,15582.0,6665.0,22521.0,12.0,118.0,113.0,136.0,133.0,962.0,559.0,1533.0,9.0,97.0,99.0,104.0,141.0,893.0,511.0,1413.0,2039.0,9086.0,8993.0,8749.0,8460.0,71665.0,34935.0,108639.0,1060.0,8612.0,8406.0,8164.0,8060.0,67187.0,33052.0,101299.0,4.0,29.0,41.0,38.0,54.0,320.0,180.0,504.0,1.0,35.0,44.0,38.0,41.0,288.0,157.0,446.0,49.0,281.0,250.0,228.0,166.0,1964.0,703.0,2716.0,31.0,220.0,227.0,220.0,168.0,1865.0,737.0,2633.0,240.722019842936,286.413881629757,219.30298595179198,265.828297127322
2013_ILLINOIS,ILLINOIS,2013,2069823.0,30057886.0,2311235.0,10382540.0,17364111.0,29517831.0,15285224.0,9509657.0,986182.0,1942608.0,80953.0,145117.0,152779.0,154578.0,144566.0,1219389.0,621531.0,1921873.0,284.0,568.0,414.0,476.0,394.0,3491.0,1821.0,5596.0,3066.0,6481.0,7279.0,6851.0,6758.0,55872.0,27000.0,85938.0,23897.0,38044.0,39317.0,36860.0,29457.0,309947.0,137238.0,471082.0,15997.0,24927.0,25602.0,27485.0,23504.0,210513.0,111323.0,337833.0,34593.0,69348.0,74992.0,78369.0,80923.0,599159.0,327664.0,961416.0,122.0,170.0,126.0,164.0,137.0,1241.0,650.0,2013.0,2994.0,5579.0,5049.0,4373.0,3393.0,39166.0,15835.0,57995.0,160.0,307.0,214.0,235.0,199.0,1761.0,941.0,2862.0,124.0,261.0,200.0,241.0,195.0,1730.0,880.0,2734.0,1676.0,3254.0,3661.0,3452.0,3458.0,28302.0,13710.0,43688.0,1390.0,3227.0,3618.0,3399.0,3300.0,27570.0,13290.0,42250.0,12682.0,19467.0,19960.0,18869.0,14845.0,158284.0,70150.0,241116.0,11215.0,18577.0,19357.0,17991.0,14612.0,151663.0,67088.0,229966.0,8321.0,12545.0,12909.0,13852.0,11341.0,106663.0,55958.0,170942.0,7676.0,12382.0,12693.0,13633.0,12163.0,103850.0,55365.0,166891.0,19810.0,35944.0,38896.0,40715.0,41378.0,309422.0,168537.0,497769.0,14783.0,33404.0,36096.0,37654.0,39545.0,289737.0,159127.0,463647.0,63.0,85.0,58.0,89.0,68.0,605.0,305.0,973.0,59.0,85.0,68.0,75.0,69.0,636.0,345.0,1040.0,1602.0,2851.0,2624.0,2181.0,1706.0,20125.0,8013.0,29740.0,1392.0,2728.0,2425.0,2192.0,1687.0,19041.0,7822.0,28255.0,239.00020401700297,284.89764716416903,218.540183872207,264.615713463699
2013_INDIANA,INDIANA,2013,1002772.0,12236713.0,980013.0,7503451.0,3753249.0,11211155.0,5535933.0,3595471.0,527250.0,862576.0,14586.0,80611.0,77584.0,80754.0,75871.0,634763.0,316350.0,965699.0,27.0,131.0,163.0,220.0,233.0,1499.0,920.0,2446.0,275.0,1642.0,1619.0,1464.0,1385.0,12172.0,5800.0,18247.0,2163.0,9761.0,8622.0,7287.0,5784.0,67980.0,26355.0,96498.0,2523.0,10150.0,9027.0,9873.0,8728.0,78190.0,37709.0,118422.0,8748.0,54711.0,54397.0,58458.0,57082.0,444730.0,233343.0,686821.0,14.0,61.0,45.0,45.0,51.0,390.0,195.0,599.0,836.0,4155.0,3711.0,3407.0,2608.0,29802.0,12028.0,42666.0,16.0,68.0,72.0,107.0,122.0,720.0,476.0,1212.0,11.0,63.0,91.0,113.0,111.0,779.0,444.0,1234.0,164.0,887.0,763.0,703.0,671.0,5775.0,2856.0,8795.0,111.0,755.0,856.0,761.0,714.0,6397.0,2944.0,9452.0,1164.0,4997.0,4412.0,3655.0,2912.0,34764.0,13216.0,49144.0,999.0,4764.0,4210.0,3632.0,2872.0,33216.0,13139.0,47354.0,1351.0,5290.0,4651.0,5100.0,4377.0,40132.0,18767.0,60250.0,1172.0,4860.0,4376.0,4773.0,4351.0,38058.0,18942.0,58172.0,5197.0,28460.0,28246.0,30148.0,29046.0,229738.0,118450.0,353385.0,3551.0,26251.0,26151.0,28310.0,28036.0,214992.0,114893.0,333436.0,11.0,28.0,25.0,24.0,24.0,196.0,99.0,306.0,3.0,33.0,20.0,21.0,27.0,194.0,96.0,293.0,443.0,2082.0,1884.0,1744.0,1347.0,15227.0,6026.0,21696.0,393.0,2073.0,1827.0,1663.0,1261.0,14575.0,6002.0,20970.0,248.59677735800202,287.767653833023,225.33234084693905,259.96056954683496
2013_IOWA,IOWA,2013,499489.0,6281345.0,459132.0,3118413.0,2703800.0,6318241.0,3174989.0,1748683.0,254025.0,783793.0,28075.0,41240.0,35617.0,36238.0,36258.0,288638.0,145011.0,461724.0,103.0,145.0,136.0,143.0,161.0,1102.0,635.0,1840.0,582.0,894.0,821.0,834.0,796.0,6534.0,3190.0,10306.0,2741.0,4521.0,3650.0,3424.0,2840.0,29447.0,12060.0,44248.0,1299.0,2235.0,1998.0,1931.0,1776.0,15764.0,7447.0,24510.0,22375.0,31673.0,27666.0,28841.0,29806.0,225473.0,117893.0,365741.0,51.0,80.0,71.0,74.0,36.0,557.0,199.0,807.0,924.0,1692.0,1275.0,991.0,843.0,9761.0,3587.0,14272.0,54.0,71.0,70.0,77.0,80.0,546.0,307.0,907.0,49.0,74.0,66.0,66.0,81.0,556.0,328.0,933.0,301.0,474.0,445.0,408.0,382.0,3267.0,1613.0,5181.0,281.0,420.0,376.0,426.0,414.0,3267.0,1577.0,5125.0,1408.0,2294.0,1865.0,1776.0,1439.0,15002.0,6151.0,22561.0,1333.0,2227.0,1785.0,1648.0,1401.0,14445.0,5909.0,21687.0,699.0,1191.0,1011.0,992.0,963.0,8083.0,3916.0,12698.0,600.0,1044.0,987.0,939.0,813.0,7681.0,3531.0,11812.0,11639.0,16829.0,14227.0,14858.0,15450.0,116061.0,60837.0,188537.0,10736.0,14844.0,13439.0,13983.0,14356.0,109412.0,57056.0,177204.0,22.0,44.0,33.0,44.0,24.0,291.0,105.0,418.0,29.0,36.0,38.0,30.0,12.0,266.0,94.0,389.0,472.0,875.0,652.0,503.0,404.0,5003.0,1810.0,7285.0,452.0,817.0,623.0,488.0,439.0,4758.0,1777.0,6987.0,245.793505546843,285.07013777479,223.81580463461103,270.22416855056196
2013_KANSAS,KANSAS,2013,488590.0,5667223.0,420820.0,3193838.0,2052565.0,5621023.0,2969201.0,1595974.0,243032.0,616590.0,18746.0,38534.0,36435.0,36457.0,32989.0,294099.0,138847.0,451692.0,166.0,294.0,341.0,437.0,369.0,2772.0,1625.0,4563.0,481.0,989.0,1030.0,976.0,899.0,7999.0,3663.0,12143.0,4498.0,7805.0,6972.0,6345.0,4606.0,55248.0,21956.0,81702.0,1210.0,2761.0,2501.0,2593.0,2224.0,20945.0,9968.0,32123.0,11597.0,24624.0,23666.0,24427.0,23548.0,192189.0,95591.0,299377.0,47.0,69.0,64.0,51.0,47.0,485.0,220.0,752.0,747.0,1992.0,1861.0,1628.0,1296.0,14461.0,5824.0,21032.0,87.0,160.0,170.0,233.0,196.0,1419.0,840.0,2346.0,79.0,134.0,171.0,204.0,173.0,1353.0,785.0,2217.0,267.0,499.0,532.0,460.0,447.0,4005.0,1800.0,6072.0,214.0,490.0,498.0,516.0,452.0,3994.0,1863.0,6071.0,2416.0,3956.0,3523.0,3313.0,2310.0,28298.0,11200.0,41914.0,2082.0,3849.0,3449.0,3032.0,2296.0,26950.0,10756.0,39788.0,670.0,1438.0,1303.0,1319.0,1119.0,10794.0,5173.0,16637.0,540.0,1323.0,1198.0,1274.0,1105.0,10151.0,4795.0,15486.0,6567.0,12691.0,12261.0,12761.0,12005.0,99238.0,49139.0,154944.0,5030.0,11933.0,11405.0,11666.0,11543.0,92951.0,46452.0,144433.0,26.0,34.0,38.0,27.0,21.0,253.0,107.0,386.0,21.0,35.0,26.0,24.0,26.0,232.0,113.0,366.0,428.0,1045.0,940.0,786.0,674.0,7250.0,2900.0,10578.0,319.0,947.0,921.0,842.0,622.0,7211.0,2924.0,10454.0,246.18570187094397,289.518256078135,223.386368779104,266.898720958132
